YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2566,อำนาจเจริญ,15,รบ1,1.5
2566,อุดรธานี,1,ทป3,109228918.9
2566,อุดรธานี,1,ป2,2516100
2566,อุดรธานี,1,ภงด1,129526234.3
2566,อุดรธานี,1,ภงด2,55878829.66
2566,อุดรธานี,1,ภงด3,120886968
2566,อุดรธานี,1,ภงด90,117607466.1
2566,อุดรธานี,1,ภงด91,69342249.35
2566,อุดรธานี,1,ภงด93,63373886.5
2566,อุดรธานี,1,ภงด94,32134143.35
2566,อุดรธานี,2,ทป3,21599516.96
2566,อุดรธานี,2,ป2,1528200
2566,อุดรธานี,2,ภงด50,239053161.4
2566,อุดรธานี,2,ภงด51,153501533
2566,อุดรธานี,2,ภงด53,259750774.6
2566,อุดรธานี,2,ภงด54,4249599.25
2566,อุดรธานี,2,ภงด55,1700533.75
2566,อุดรธานี,5,ทป3,34129973.86
2566,อุดรธานี,5,ป2,1243400
2566,อุดรธานี,5,ภพ30,1648168328
2566,อุดรธานี,5,ภพ36,11721358.83
2566,อุดรธานี,6,ทป3,386271.91
2566,อุดรธานี,6,ป2,34000
2566,อุดรธานี,6,ภธ40,68210650.48
2566,อุดรธานี,7,อส10,8470841.13
2566,อุดรธานี,7,อส10.1,1422181
2566,อุดรธานี,7,อส4,6145567.88
2566,อุดรธานี,7,อส4ก,192027
2566,อุดรธานี,7,อส4ข,6322248.18
2566,อุดรธานี,7,อส9,10785265
2566,อุดรธานี,10,รบ1,0.5
2566,อุดรธานี,11,ป2,1119800
2566,อุดรธานี,15,รบ1,110.7
2566,อุตรดิตถ์,1,ทป3,30346250.08
2566,อุตรดิตถ์,1,ป2,815700
2566,อุตรดิตถ์,1,ภงด1,38446005.12
2566,อุตรดิตถ์,1,ภงด2,37950311.19
2566,อุตรดิตถ์,1,ภงด3,24989036.02
2566,อุตรดิตถ์,1,ภงด90,36603388.79
2566,อุตรดิตถ์,1,ภงด91,18350705.69
2566,อุตรดิตถ์,1,ภงด93,17610721.23
2566,อุตรดิตถ์,1,ภงด94,6693039.73
2566,อุตรดิตถ์,2,ทป3,3129009.27
2566,อุตรดิตถ์,2,ป2,260000
2566,อุตรดิตถ์,2,ภงด50,134782231.4
2566,อุตรดิตถ์,2,ภงด51,117584561.8
2566,อุตรดิตถ์,2,ภงด53,49912606.7
2566,อุตรดิตถ์,2,ภงด54,49.32
2566,อุตรดิตถ์,2,ภงด55,196632.01
2566,อุตรดิตถ์,5,ทป3,10931268.55
2566,อุตรดิตถ์,5,ป2,180800
2566,อุตรดิตถ์,5,ภพ30,528257393.7
2566,อุตรดิตถ์,5,ภพ36,970193.73
2566,อุตรดิตถ์,6,ทป3,11607.11
2566,อุตรดิตถ์,6,ป2,7000
2566,อุตรดิตถ์,6,ภธ40,98737766.75
2566,อุตรดิตถ์,7,อส10,3053454.34
2566,อุตรดิตถ์,7,อส10.1,295177
2566,อุตรดิตถ์,7,อส4,1961868.96
2566,อุตรดิตถ์,7,อส4ก,64890
2566,อุตรดิตถ์,7,อส4ข,1815373.5
2566,อุตรดิตถ์,7,อส9,1824450
2566,อุตรดิตถ์,9,รบ1,765
2566,อุตรดิตถ์,11,ป2,443600
2566,อุตรดิตถ์,15,รบ1,1200
2566,อุทัยธานี,1,ทป3,16581138.52
2566,อุทัยธานี,1,ป2,571000
2566,อุทัยธานี,1,ภงด1,18554506.28
2566,อุทัยธานี,1,ภงด2,3240224.48
2566,อุทัยธานี,1,ภงด3,16050979.89
2566,อุทัยธานี,1,ภงด90,21413017.09
2566,อุทัยธานี,1,ภงด91,12108497.85
2566,อุทัยธานี,1,ภงด93,38716926.76
2566,อุทัยธานี,1,ภงด94,5784102.09
2566,อุทัยธานี,2,ทป3,416402.89
2566,อุทัยธานี,2,ป2,116800
2566,อุทัยธานี,2,ภงด50,26287540.54
2566,อุทัยธานี,2,ภงด51,28836736.55
2566,อุทัยธานี,2,ภงด53,35125672.82
2566,อุทัยธานี,2,ภงด55,316270
2566,อุทัยธานี,5,ทป3,6081693.62
2566,อุทัยธานี,5,ป2,222700
2566,อุทัยธานี,5,ภพ30,231723490
2566,อุทัยธานี,5,ภพ36,449870.27
2566,อุทัยธานี,6,ทป3,100284.15
2566,อุทัยธานี,6,ป2,3700
2566,อุทัยธานี,6,ภธ40,5772883.31
2566,อุทัยธานี,7,อส10,2900480.42
2566,อุทัยธานี,7,อส10.1,7100
2566,อุทัยธานี,7,อส4,625511.25
2566,อุทัยธานี,7,อส4ก,55056
2566,อุทัยธานี,7,อส4ข,426032
2566,อุทัยธานี,7,อส9,3129679
2566,อุทัยธานี,10,รบ1,0.5
2566,อุทัยธานี,11,ป2,267200
2566,อุบลราชธานี,1,ทป3,94762619.37
2566,อุบลราชธานี,1,ป2,3570000
2566,อุบลราชธานี,1,ภงด1,186588277.3
2566,อุบลราชธานี,1,ภงด2,101550098.7
2566,อุบลราชธานี,1,ภงด3,120882009.1
2566,อุบลราชธานี,1,ภงด90,110064449.8
2566,อุบลราชธานี,1,ภงด91,74985347.84
2566,อุบลราชธานี,1,ภงด93,675971.26
2566,อุบลราชธานี,1,ภงด94,30780196.53
2566,อุบลราชธานี,2,ทป3,5817427.18
2566,อุบลราชธานี,2,ป2,1252500
2566,อุบลราชธานี,2,ภงด50,302222434.7
2566,อุบลราชธานี,2,ภงด51,281016139.5
2566,อุบลราชธานี,2,ภงด53,365833307.2
2566,อุบลราชธานี,2,ภงด54,3604690.82
2566,อุบลราชธานี,2,ภงด55,1023148.96
2566,อุบลราชธานี,5,ทป3,31902684.25
2566,อุบลราชธานี,5,ป2,1145500
2566,อุบลราชธานี,5,ภพ30,2217843734
2566,อุบลราชธานี,5,ภพ36,6684869.36
2566,อุบลราชธานี,6,ทป3,1773222.34
2566,อุบลราชธานี,6,ป2,69300
2566,อุบลราชธานี,6,ภธ40,101693263.9
2566,อุบลราชธานี,7,อส10,10319986
2566,อุบลราชธานี,7,อส10.1,1304808
2566,อุบลราชธานี,7,อส4,5398928
2566,อุบลราชธานี,7,อส4ก,136364
2566,อุบลราชธานี,7,อส4ข,9497971.39
2566,อุบลราชธานี,7,อส9,9779700
2566,อุบลราชธานี,10,รบ1,3
2566,อุบลราชธานี,11,ป2,1546000
2566,อุบลราชธานี,15,รบ1,1
